"","feed_pub_date","item_title","item_description","item_link"
"51",2021-01-21 07:08:00,"Patientenschützer kritisieren Politik wegen Pharma-Verträgen - RND","Patientenschützer kritisieren Politik wegen Pharma-Verträgen&nbsp;&nbsp;RND","https://www.rnd.de/politik/patientenschutzer-kritisieren-politik-wegen-pharma-vertragen-RMNXZTEE4YUUWUSRKV2667WRGI.html"
"52",2021-01-21 07:08:00,"Weitere Impfstofflieferung von Biontech/Pfizer für Sachsen-Anhalt erfolgt - H@llAnzeiger","Weitere Impfstofflieferung von Biontech/Pfizer für Sachsen-Anhalt erfolgt&nbsp;&nbsp;H@llAnzeiger","https://www.hallanzeiger.de/aktuelle_nachrichten_land_sachsen_anhalt/19-01-2021-weitere-impfstofflieferung-von-biontech-pfizer-fuer-sachsen-anhalt-erfolgt"
"53",2021-01-21 07:08:00,"Geheimsache Impfstofftransport - FAZ - Frankfurter Allgemeine Zeitung","Geheimsache Impfstofftransport&nbsp;&nbsp;FAZ - Frankfurter Allgemeine Zeitung","https://www.faz.net/aktuell/wirtschaft/biontechs-vakzin-geheime-transportsache-corona-impfstoff-17117034.html"
"54",2021-01-21 07:08:00,"Corona-Impfung in Deutschland – dürfen Bürger über Impfstoff entscheiden? - Merkur.de","Corona-Impfung in Deutschland – dürfen Bürger über Impfstoff entscheiden?&nbsp;&nbsp;Merkur.de","https://www.merkur.de/leben/gesundheit/corona-impfung-deutschland-welcher-impfstoff-duerfen-buerger-entscheiden-biontech-moderna-zr-90170505.html"
"55",2021-01-21 07:08:00,"Lieferungen von Biontech/Pfizer stocken: Corona-Impfstopp in den NRW-Kliniken - Lokalkompass.de","Lieferungen von Biontech/Pfizer stocken: Corona-Impfstopp in den NRW-Kliniken&nbsp;&nbsp;Lokalkompass.de","https://www.lokalkompass.de/essen/c-ratgeber/corona-impfstopp-in-den-nrw-kliniken_a1506045"
"56",2021-01-21 07:08:00,"BioNTech / Pfizer, Moderna, CureVac – Starke Korrekturen trotz Impfstart - NTG24","BioNTech / Pfizer, Moderna, CureVac – Starke Korrekturen trotz Impfstart&nbsp;&nbsp;NTG24","https://www.ntg24.de/BioNTech-Moderna-und-CureVac-im-Sell-the-Facts-Modus-29122020-Aktien"
"57",2021-01-21 07:08:00,"Biontech/Pfizer-Coronaimpfstoff wird ab März in Halle (Westf.) produziert - Radio Lippe","Biontech/Pfizer-Coronaimpfstoff wird ab März in Halle (Westf.) produziert&nbsp;&nbsp;Radio Lippe","https://www.radiolippe.de/nachrichten/lippe/detailansicht/biontechpfizer-coronaimpfstoff-wird-ab-maerz-in-halle-westf-produziert.html"
"58",2021-01-21 07:08:00,"Regensburg - Wegen Werksumbauten bei Biontech/Pfizer kommt es zu Verzögerungen - idowa","Regensburg - Wegen Werksumbauten bei Biontech/Pfizer kommt es zu Verzögerungen&nbsp;&nbsp;idowa","https://www.idowa.de/inhalt.regensburg-wegen-werksumbauten-bei-biontech-pfizer-kommt-es-zu-verzoegerungen.97ed384c-b023-48ef-8b95-c99b46d31224.html"
"59",2021-01-21 07:08:00,"Impfung der 80-Jährigen: Landrat Burgdorf erklärt, wie es weiter geht - NOZ","Impfung der 80-Jährigen: Landrat Burgdorf erklärt, wie es weiter geht&nbsp;&nbsp;NOZ","https://www.noz.de/lokales/meppen/artikel/2209275/biontech-pfizer-corona-emsland-impfstoff-meppen"
"60",2021-01-21 07:08:00,"Land NRW storniert wegen geänderter Liefermengen vorerst Impfstoff Biontech/Pfizer für Erstimpfungen: Änderung der Impfplanung erforderlich - Lokalkompass.de","Land NRW storniert wegen geänderter Liefermengen vorerst Impfstoff Biontech/Pfizer für Erstimpfungen: Änderung der Impfplanung erforderlich&nbsp;&nbsp;Lokalkompass.de","https://www.lokalkompass.de/dinslaken/c-blaulicht/aenderung-der-impfplanung-erforderlich_a1505973"
"61",2021-01-21 07:08:00,"Von der Leyen: Vertrag über mehr Biontech/Pfizer-Impfstoff steht - STERN.de","Von der Leyen: Vertrag über mehr Biontech/Pfizer-Impfstoff steht&nbsp;&nbsp;STERN.de","https://www.stern.de/news/von-der-leyen--vertrag-ueber-mehr-biontech-pfizer-impfstoff-steht-9557898.html"
"62",2021-01-21 07:08:00,"Jetzt droht Impfstoff-Knappheit: Berlin erhält nächste Woche weniger Impfdosen - Berlin - Tagesspiegel","Jetzt droht Impfstoff-Knappheit: Berlin erhält nächste Woche weniger Impfdosen - Berlin&nbsp;&nbsp;Tagesspiegel","https://www.tagesspiegel.de/berlin/jetzt-droht-impfstoff-knappheit-berlin-erhaelt-naechste-woche-weniger-impfdosen/26832416.html"
"63",2021-01-21 07:08:00,"Nach Biontech/Pfizer-Vakzin: Briten lassen auch AstraZeneca-Impfstoff zu - ORF.at","Nach Biontech/Pfizer-Vakzin: Briten lassen auch AstraZeneca-Impfstoff zu&nbsp;&nbsp;ORF.at","https://orf.at/stories/3195490/"
"64",2021-01-21 07:08:00,"Impfzentrum startet eine Woche später - Westfalen-Blatt","Impfzentrum startet eine Woche später&nbsp;&nbsp;Westfalen-Blatt","https://www.westfalen-blatt.de/OWL/Kreis-Guetersloh/Borgholzhausen/4350178-Lieferengpaesse-bei-Biontech-Pfizer-wirkt-sich-auch-auf-Kreis-Guetersloh-aus-85-Neuinfektionen-Inzidenzwert-wieder-unter-100-Impfzentrum-startet-eine-Woche-spaeter"
