"","feed_pub_date","item_title","item_description","item_link"
"48",2021-01-21 07:08:00,"Impfzentrum startet eine Woche später - Westfalen-Blatt","Impfzentrum startet eine Woche später&nbsp;&nbsp;Westfalen-Blatt","https://www.westfalen-blatt.de/OWL/Kreis-Guetersloh/Borgholzhausen/4350178-Lieferengpaesse-bei-Biontech-Pfizer-wirkt-sich-auch-auf-Kreis-Guetersloh-aus-85-Neuinfektionen-Inzidenzwert-wieder-unter-100-Impfzentrum-startet-eine-Woche-spaeter"
"49",2021-01-21 07:08:00,"Land NRW storniert wegen geänderter Liefermengen vorerst Impfstoff Biontech/Pfizer für Erstimpfungen: Änderung der Impfplanung erforderlich - Lokalkompass.de","Land NRW storniert wegen geänderter Liefermengen vorerst Impfstoff Biontech/Pfizer für Erstimpfungen: Änderung der Impfplanung erforderlich&nbsp;&nbsp;Lokalkompass.de","https://www.lokalkompass.de/dinslaken/c-blaulicht/aenderung-der-impfplanung-erforderlich_a1505973"
"50",2021-01-21 07:08:00,"Biontech/Pfizer-Coronaimpfstoff wird ab März in Halle (Westf.) produziert - Radio Lippe","Biontech/Pfizer-Coronaimpfstoff wird ab März in Halle (Westf.) produziert&nbsp;&nbsp;Radio Lippe","https://www.radiolippe.de/nachrichten/lippe/detailansicht/biontechpfizer-coronaimpfstoff-wird-ab-maerz-in-halle-westf-produziert.html"
"51",2021-01-21 07:08:00,"Corona-Impfstoff von Biontech und Pfizer erhält US-Notfallzulassung - suedostschweiz.ch","Corona-Impfstoff von Biontech und Pfizer erhält US-Notfallzulassung&nbsp;&nbsp;suedostschweiz.ch","https://www.suedostschweiz.ch/politik/2020-12-12/corona-impfstoff-von-biontech-und-pfizer-erhaelt-us-notfallzulassung"
"52",2021-01-21 07:08:00,"Biontech/Pfizer liefert weniger: Weil Impfstoff knapp ist: Am Dienstag keine neuen Impftermine in Neumünster | shz.de - shz.de","Biontech/Pfizer liefert weniger: Weil Impfstoff knapp ist: Am Dienstag keine neuen Impftermine in Neumünster | shz.de&nbsp;&nbsp;shz.de","https://www.shz.de/lokales/holsteinischer-courier/weil-impfstoff-knapp-ist-am-dienstag-keine-neuen-impftermine-in-neumuenster-id30956057.html"
"53",2021-01-21 07:08:00,"Biontech- und Pfizer Aktien: Nach erster Impfung einsteigen? - IG","Biontech- und Pfizer Aktien: Nach erster Impfung einsteigen?&nbsp;&nbsp;IG","https://www.ig.com/ch/nachrichten-und-trading-ideen/biontech--und-pfizer-aktien--nach-erster-impfung-einsteigen--201208"
"54",2021-01-21 07:08:00,"Biontech-Impfstoff: Die Mammut-Logistik beginnt - DW (Deutsch)","Biontech-Impfstoff: Die Mammut-Logistik beginnt&nbsp;&nbsp;DW (Deutsch)","https://www.dw.com/de/biontech-impfstoff-die-mammut-logistik-beginnt/a-55799878"
"55",2021-01-21 07:08:00,"So funktioniert der Impfstoff von Pfizer/Biontec - bluewin.ch","So funktioniert der Impfstoff von Pfizer/Biontec&nbsp;&nbsp;bluewin.ch","https://www.bluewin.ch/de/news/wissen-technik/so-funktioniert-der-impfstoff-von-pfizer-biontec-504491.html"
"56",2021-01-21 07:08:00,"Pfizer-Biontech-Impfung: Wenig hilfreiche PR-Kommunikation - Neue Zürcher Zeitung","Pfizer-Biontech-Impfung: Wenig hilfreiche PR-Kommunikation&nbsp;&nbsp;Neue Zürcher Zeitung","https://www.nzz.ch/meinung/pfizer-biontech-impfung-wenig-hilfreiche-pr-kommunikation-ld.1586724"
"57",2021-01-21 07:08:00,"Roche-CEO sieht BioNTech-Pfizer-Impfstoff als Durchbruch | Unternehmen Gesundheit | Finanz und Wirtschaft - Finanz und Wirtschaft","Roche-CEO sieht BioNTech-Pfizer-Impfstoff als Durchbruch | Unternehmen Gesundheit | Finanz und Wirtschaft&nbsp;&nbsp;Finanz und Wirtschaft","https://www.fuw.ch/article/roche-chef-stuft-biontech-pfizer-impfstoff-als-durchbruch-ein/"
"58",2021-01-21 07:08:00,"Pfizer und BioNTech melden Erfolg mit Covid-19-Impfstoffkandidaten - The Market","Pfizer und BioNTech melden Erfolg mit Covid-19-Impfstoffkandidaten&nbsp;&nbsp;The Market","https://themarket.ch/mister-market/pfizer-and-biontech-melden-erfolg-mit-covid-19-impfstoffkandidaten-ld.3026"
"59",2021-01-21 07:08:00,"Biontech und Pfizer Aktie: Rücksetzer zum Wiedereinstieg? - IG","Biontech und Pfizer Aktie: Rücksetzer zum Wiedereinstieg?&nbsp;&nbsp;IG","https://www.ig.com/ch/nachrichten-und-trading-ideen/biontech-und-pfizer-aktie--ruecksetzer-zum-wiedereinstieg--201204"
